Site    ;NomeCliente                                       ;Finalidade                                        ;Contrato;CicloFaturam;Num_Fatura            ;Num_Nota_Fiscal;CodDDD;NumTelefone;Designacao                    ;Valor_a_pagar;sNomeLocalPT1                 ;Tip_Logradouro_1;Nome_Logradouro_1             ;Num_Imovel_1;Nome_Bairro_1       ;Cep_1   ;SiglaUF_1 ;sNomeLocalPT2                 ;Tip_Logradouro_2;Nome_Logradouro_2             ;Num_Imovel_2;Nome_Bairro_2       ;Cep_2   ;SiglaUF_2 ;Prod_Telefone;Velocidade_Circuito;Num_Pagina;Num_Linha;Data_Servico;Cod_Servico / Descricao_Servico                                                 ;Degrau;Num_Tel_Origem;Cod_Selecao;DDD_Tel_Destino;Telefone_Destino;Hr_Qtd_Chamada;Duracao;S;Valor_Servico;Aliquota_Icms;CONTA   ;NUM_DETALHE;Cod_L_Origem_Chamada    ;Cod_L_Destino_Chamada    ;Vencimento;CONTESTAR     ;VALOR_CONTESTA;Localidade          ;Telefone Origem ;Sigla Órgão Análise ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33221090   ;PROPRIA              3322-1090;0000000061,62;PROPRIA                       ;RUA             ;AMERICA                       ;01028       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000020;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000356;04903                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33221842   ;PROPRIA              3322-1842;0000000061,62;PROPRIA                       ;AV              ;BR RIO BRANCO                 ;00225       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000021;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3322-1842           ;      ;00000033221842;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000357;04903                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33221842   ;PROPRIA              3322-1842;0000000061,62;PROPRIA                       ;AV              ;BR RIO BRANCO                 ;00225       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000022;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000358;04903                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33222099   ;PROPRIA              3322-2099;0000000061,62;PROPRIA                       ;RUA             ;NILO PECANHA                  ;02038       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000023;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3322-2099           ;      ;00000033222099;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000359;04903                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33222099   ;PROPRIA              3322-2099;0000000061,62;PROPRIA                       ;RUA             ;NILO PECANHA                  ;02038       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000024;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000360;04903                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33223325   ;PROPRIA              3322-3325;0000000061,62;PROPRIA                       ;TV              ;DR XAVIER MONTES              ;00214       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000025;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3322-3325           ;      ;00000033223325;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000361;04903                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33223325   ;PROPRIA              3322-3325;0000000061,62;PROPRIA                       ;TV              ;DR XAVIER MONTES              ;00214       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000026;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000362;04903                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32811951   ;LARANJEIRAS          3281-1951;0000000061,62;LARANJEIRAS                   ;RUA             ;JOAO RIBEIRO                  ;00126       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000027;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3281-1951           ;      ;00000032811951;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000363;04904                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32811951   ;LARANJEIRAS          3281-1951;0000000061,62;LARANJEIRAS                   ;RUA             ;JOAO RIBEIRO                  ;00126       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000028;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000364;04904                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32812977   ;LARANJEIRAS          3281-2977;0000000061,62;LARANJEIRAS                   ;PCA             ;CEL MARCOLINO EZEQUIEL        ;00119       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000029;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3281-2977           ;      ;00000032812977;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000365;04904                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32812977   ;LARANJEIRAS          3281-2977;0000000061,62;LARANJEIRAS                   ;PCA             ;CEL MARCOLINO EZEQUIEL        ;00119       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000030;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000366;04904                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32631243   ;CAPELA               3263-1243;0000000061,62;CAPELA                        ;TV              ;FAISCA                        ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000032;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000368;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32631243   ;CAPELA               3263-1243;0000000061,62;CAPELA                        ;TV              ;FAISCA                        ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000031;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3263-1243           ;      ;00000032631243;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000367;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32631324   ;CAPELA               3263-1324;0000000061,62;CAPELA                        ;PCA             ;MANOEL CARDOSO SOUZA          ;00099       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000033;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3263-1324           ;      ;00000032631324;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000369;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32631324   ;CAPELA               3263-1324;0000000061,62;CAPELA                        ;PCA             ;MANOEL CARDOSO SOUZA          ;00099       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000034;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000370;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32631521   ;CAPELA               3263-1521;0000000061,62;CAPELA                        ;PCA             ;ADROALDO CAMPOS               ;00929       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000035;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3263-1521           ;      ;00000032631521;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000371;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32631521   ;CAPELA               3263-1521;0000000061,62;CAPELA                        ;PCA             ;ADROALDO CAMPOS               ;00929       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000036;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000372;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32632741   ;CAPELA               3263-2741;0000000061,62;CAPELA                        ;AV              ;MONS ERALDO BARBOSA           ;00155       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000037;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3263-2741           ;      ;00000032632741;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000373;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32632741   ;CAPELA               3263-2741;0000000061,62;CAPELA                        ;AV              ;MONS ERALDO BARBOSA           ;00155       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000038;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000374;04905                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36311534   ;LAGARTO              3631-1534;0000000061,62;LAGARTO                       ;RUA             ;MANOEL DE PAULA M LIMA        ;00325       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000039;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3631-1534           ;      ;00000036311534;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000375;04906                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36311534   ;LAGARTO              3631-1534;0000000061,62;LAGARTO                       ;RUA             ;MANOEL DE PAULA M LIMA        ;00325       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000040;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000376;04906                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36312722   ;LAGARTO              3631-2722;0000000061,62;LAGARTO                       ;AV              ;ROTARY                        ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000041;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3631-2722           ;      ;00000036312722;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000377;04906                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36312722   ;LAGARTO              3631-2722;0000000061,62;LAGARTO                       ;AV              ;ROTARY                        ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000042;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000378;04906                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36313438   ;LAGARTO              3631-3438;0000000061,62;LAGARTO                       ;PCA             ;EVANDRO MENDES                ;00001       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000043;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3631-3438           ;      ;00000036313438;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000379;04906                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36313438   ;LAGARTO              3631-3438;0000000061,62;LAGARTO                       ;PCA             ;EVANDRO MENDES                ;00001       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000044;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000380;04906                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36313438   ;LAGARTO              3631-3438;0000000061,62;LAGARTO                       ;PCA             ;EVANDRO MENDES                ;00001       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000045;28/09/2023  ;03641/CHAMADA DDD                     P/  SAO PAULO                             ;D4    ;36313438      ;           ;011            ;21727007        ;11:19:00      ;0:08:00;+;0000000000000;0000000000000;20231001;00000000381;04906                   ;01000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36313438   ;LAGARTO              3631-3438;0000000061,62;LAGARTO                       ;PCA             ;EVANDRO MENDES                ;00001       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000046;06/10/2023  ;03641/CHAMADA DDD                     P/  SAO PAULO                             ;D4    ;36313438      ;           ;011            ;21727007        ;08:41:00      ;0:00:30;+;0000000000000;0000000000000;20231001;00000000382;04906                   ;01000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36313438   ;LAGARTO              3631-3438;0000000061,62;LAGARTO                       ;PCA             ;EVANDRO MENDES                ;00001       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000047;06/10/2023  ;03641/CHAMADA DDD                     P/  SAO PAULO                             ;D4    ;36313438      ;           ;011            ;21727007        ;08:50:00      ;0:00:30;+;0000000000000;0000000000000;20231001;00000000383;04906                   ;01000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36313680   ;LAGARTO              3631-3680;0000000061,62;LAGARTO                       ;RUA             ;AUGUSTO FRANCO                ;01211       ;9999ADEMAR DE CARVAL;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000008   ;000000048;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3631-3680           ;      ;00000036313680;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000384;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36313680   ;LAGARTO              3631-3680;0000000061,62;LAGARTO                       ;RUA             ;AUGUSTO FRANCO                ;01211       ;9999ADEMAR DE CARVAL;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000001;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000385;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36314709   ;LAGARTO              3631-4709;0000000061,62;LAGARTO                       ;AV              ;ZACARIAS JUNIOR               ;00136       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000002;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3631-4709           ;      ;00000036314709;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000386;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36314709   ;LAGARTO              3631-4709;0000000061,62;LAGARTO                       ;AV              ;ZACARIAS JUNIOR               ;00136       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000003;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000387;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36315920   ;LAGARTO              3631-5920;0000000061,62;LAGARTO                       ;AV              ;BRASILIA                      ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000004;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3631-5920           ;      ;00000036315920;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000388;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36315920   ;LAGARTO              3631-5920;0000000061,62;LAGARTO                       ;AV              ;BRASILIA                      ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000005;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000389;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36318553   ;LAGARTO              3631-8553;0000000061,62;LAGARTO                       ;AV              ;LIBERIO MONTEIRO              ;00000       ;9999LAUDELINO FREIRE;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000006;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3631-8553           ;      ;00000036318553;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000390;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36318553   ;LAGARTO              3631-8553;0000000061,62;LAGARTO                       ;AV              ;LIBERIO MONTEIRO              ;00000       ;9999LAUDELINO FREIRE;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000007;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000391;04906                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36451333   ;BOQUIM               3645-1333;0000000061,62;BOQUIM                        ;PCA             ;VIG CRAVO                     ;00248       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000009   ;000000008;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3645-1333           ;      ;00000036451333;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000392;04907                   ;00000                    ;01/12/2023;              ;              ;SE LAT              ;                ;          ;
